teacherID,hours,instanceID,isReported,isAssigned
19750220-0037,106,I-3406,,FALSE
19630126-0001,248,I-3407,,FALSE
19781130-0054,128,I-3407,,FALSE
19600529-0021,250,I-3408,,FALSE
19781217-0053,110,I-3408,,FALSE
19690408-0009,284,I-3409,,FALSE
19790708-0041,155,I-3409,,FALSE
19570828-0008,276,I-3410,,FALSE
19780815-0047,120,I-3410,,FALSE
19610620-0006,255,I-3411,,FALSE
19760524-0046,116,I-3411,,FALSE
19610918-0027,277,I-3412,,FALSE
19750417-0051,139,I-3412,,FALSE
19580515-0017,250,I-3413,,FALSE
19790702-0038,94,I-3413,,FALSE
19650303-0019,290,I-3414,,FALSE
19750512-0043,95,I-3414,,FALSE
19570615-0011,253,I-3415,,FALSE
19761009-0055,132,I-3415,,FALSE
19580218-0007,227,I-3416,,FALSE
19780317-0052,136,I-3416,,FALSE
19900801-0130,121,I-3416,,FALSE
19561222-0030,263,I-3417,,FALSE
19790426-0049,113,I-3417,,FALSE
19560812-0016,252,I-3418,,FALSE
19750220-0037,122,I-3418,,FALSE
19680712-0028,236,I-3419,,FALSE
19780602-0035,103,I-3419,,FALSE
19910403-0131,151,I-3419,,FALSE
19580515-0017,252,I-3420,,FALSE
19781217-0053,85,I-3420,,FALSE
19690408-0009,248,I-3421,,FALSE
19750417-0051,100,I-3421,,FALSE
19560812-0016,297,I-3422,,FALSE
19790702-0038,84,I-3422,,FALSE
19920316-0107,131,I-3422,,FALSE
19560812-0016,222,I-3423,,FALSE
19780815-0047,130,I-3423,,FALSE
19600905-0003,262,I-3424,,FALSE
19761024-0034,91,I-3424,,FALSE
19910327-0096,87,I-3424,,FALSE
19640220-0029,298,I-3425,,FALSE
19770713-0042,134,I-3425,,FALSE
19690513-0015,294,I-3426,,FALSE
19750331-0036,81,I-3426,,FALSE
19921002-0129,116,I-3426,,FALSE
19580218-0007,241,I-3427,,FALSE
19750220-0037,85,I-3427,,FALSE
19610918-0027,285,I-3428,,FALSE
19761024-0034,97,I-3428,,FALSE
19900317-0083,97,I-3428,,FALSE
19690513-0015,220,I-3429,,FALSE
19780424-0057,133,I-3429,,FALSE
19910817-0092,113,I-3429,,FALSE
19690513-0015,263,I-3430,,FALSE
19760524-0046,124,I-3430,,FALSE
19580515-0017,265,I-3431,,FALSE
19760108-0050,113,I-3431,,FALSE
19900511-0134,156,I-3431,,FALSE
19690917-0022,252,I-3432,,FALSE
19790426-0049,120,I-3432,,FALSE
19640414-0013,263,I-3433,,FALSE
19771013-0040,91,I-3433,,FALSE
19620522-0023,223,I-3434,,FALSE
19780424-0057,128,I-3434,,FALSE
19900201-0074,116,I-3434,,FALSE
19580515-0017,241,I-3435,,FALSE
19780815-0047,119,I-3435,,FALSE
19900801-0130,120,I-3435,,FALSE
19610623-0005,254,I-3436,,FALSE
19761009-0055,129,I-3436,,FALSE
19560812-0016,256,I-3437,,FALSE
19750512-0043,123,I-3437,,FALSE
19620522-0023,273,I-3438,,FALSE
19790717-0045,138,I-3438,,FALSE
19930508-0061,131,I-3438,,FALSE
19600905-0003,237,I-3439,,FALSE
19771013-0040,94,I-3439,,FALSE
19910421-0067,117,I-3439,,FALSE
19640220-0029,260,I-3440,,FALSE
19761009-0055,111,I-3440,,FALSE
19901026-0111,113,I-3440,,FALSE
19570828-0008,245,I-3441,,FALSE
19780424-0057,116,I-3441,,FALSE
19690917-0022,250,I-3442,,FALSE
19790618-0048,126,I-3442,,FALSE
19600905-0003,225,I-3443,,FALSE
19750705-0033,138,I-3443,,FALSE
19910927-0128,140,I-3443,,FALSE
19561222-0030,293,I-3444,,FALSE
19750331-0036,136,I-3444,,FALSE
19570828-0008,228,I-3445,,FALSE
19750102-0059,106,I-3445,,FALSE
19910101-0133,90,I-3445,,FALSE
19560812-0016,247,I-3446,,FALSE
19750906-0032,134,I-3446,,FALSE
19930414-0106,83,I-3446,,FALSE
19690513-0015,226,I-3447,,FALSE
19750705-0033,132,I-3447,,FALSE
19920505-0115,111,I-3447,,FALSE
19560812-0016,284,I-3448,,FALSE
19790717-0045,138,I-3448,,FALSE
19930919-0137,85,I-3448,,FALSE
19610918-0027,265,I-3449,,FALSE
19790717-0045,159,I-3449,,FALSE
19620831-0024,260,I-3450,,FALSE
19761020-0044,137,I-3450,,FALSE
19920826-0088,94,I-3450,,FALSE
19611219-0014,256,I-3451,,FALSE
19750722-0060,144,I-3451,,FALSE
19600529-0021,259,I-3452,,FALSE
19781217-0053,108,I-3452,,FALSE
19620424-0026,274,I-3453,,FALSE
19760108-0050,85,I-3453,,FALSE
19650303-0019,283,I-3454,,FALSE
19780815-0047,119,I-3454,,FALSE
19920206-0072,107,I-3454,,FALSE
19610918-0027,227,I-3455,,FALSE
19780815-0047,150,I-3455,,FALSE
19910514-0068,122,I-3455,,FALSE
19650303-0019,285,I-3456,,FALSE
19750906-0032,132,I-3456,,FALSE
19931212-0079,144,I-3456,,FALSE
19620831-0024,288,I-3457,,FALSE
19750220-0037,116,I-3457,,FALSE
19910822-0122,84,I-3457,,FALSE
19611219-0014,270,I-3458,,FALSE
19761009-0055,100,I-3458,,FALSE
19921218-0101,102,I-3458,,FALSE
19580515-0017,268,I-3459,,FALSE
19750512-0043,128,I-3459,,FALSE
19920602-0073,151,I-3459,,FALSE
19610623-0005,262,I-3460,,FALSE
19790717-0045,128,I-3460,,FALSE
19600529-0021,247,I-3461,,FALSE
19780602-0035,140,I-3461,,FALSE
19561222-0030,240,I-3462,,FALSE
19750512-0043,123,I-3462,,FALSE
19900511-0134,156,I-3462,,FALSE
19611219-0014,231,I-3463,,FALSE
19781217-0053,105,I-3463,,FALSE
19680712-0028,255,I-3464,,FALSE
19750122-0056,132,I-3464,,FALSE
19560812-0016,248,I-3465,,FALSE
19750122-0056,83,I-3465,,FALSE
19561222-0030,247,I-3466,,FALSE
19760108-0050,143,I-3466,,FALSE
19630126-0001,255,I-3467,,FALSE
19750722-0060,82,I-3467,,FALSE
19910214-0084,154,I-3467,,FALSE
19630126-0001,242,I-3468,,FALSE
19790708-0041,114,I-3468,,FALSE
19910404-0102,125,I-3468,,FALSE
19560612-0010,259,I-3469,,FALSE
19790717-0045,125,I-3469,,FALSE
19920226-0075,157,I-3469,,FALSE
19570615-0011,239,I-3470,,FALSE
19781217-0053,127,I-3470,,FALSE
19900119-0104,146,I-3470,,FALSE
19601021-0018,240,I-3471,,FALSE
19780602-0035,120,I-3471,,FALSE
19910820-0078,134,I-3471,,FALSE
19690408-0009,271,I-3472,,FALSE
19770224-0058,112,I-3472,,FALSE
19560812-0016,238,I-3473,,FALSE
19760108-0050,111,I-3473,,FALSE
19910421-0067,90,I-3473,,FALSE
19640220-0029,280,I-3474,,FALSE
19761009-0055,137,I-3474,,FALSE
19690513-0015,240,I-3475,,FALSE
19750220-0037,142,I-3475,,FALSE
19920826-0088,84,I-3475,,FALSE
19640414-0013,260,I-3476,,FALSE
19750331-0036,120,I-3476,,FALSE
19910817-0092,132,I-3476,,FALSE
19610918-0027,225,I-3477,,FALSE
19750512-0043,105,I-3477,,FALSE
19900619-0076,122,I-3477,,FALSE
19560812-0016,267,I-3478,,FALSE
19761009-0055,145,I-3478,,FALSE
19610620-0006,273,I-3479,,FALSE
19770224-0058,147,I-3479,,FALSE
19620522-0023,243,I-3480,,FALSE
19781130-0054,124,I-3480,,FALSE
19601021-0018,244,I-3481,,FALSE
19790717-0045,111,I-3481,,FALSE
19610620-0006,296,I-3482,,FALSE
19780815-0047,135,I-3482,,FALSE
19690408-0009,277,I-3483,,FALSE
19761009-0055,104,I-3483,,FALSE
19690917-0022,257,I-3484,,FALSE
19750220-0037,131,I-3484,,FALSE
19560612-0010,260,I-3485,,FALSE
19750122-0056,135,I-3485,,FALSE
19910403-0131,90,I-3485,,FALSE
19620831-0024,260,I-3486,,FALSE
19761020-0044,129,I-3486,,FALSE
19601021-0018,272,I-3487,,FALSE
19750722-0060,136,I-3487,,FALSE
19921201-0094,138,I-3487,,FALSE
19620522-0023,300,I-3488,,FALSE
19790618-0048,148,I-3488,,FALSE
19611219-0014,284,I-3489,,FALSE
19770713-0042,118,I-3489,,FALSE
19580218-0007,270,I-3490,,FALSE
19761020-0044,134,I-3490,,FALSE
19900430-0112,97,I-3490,,FALSE
19660630-0020,272,I-3491,,FALSE
19750705-0033,148,I-3491,,FALSE
19620522-0023,274,I-3492,,FALSE
19780424-0057,88,I-3492,,FALSE
19920217-0098,111,I-3492,,FALSE
19600905-0003,260,I-3493,,FALSE
19750512-0043,106,I-3493,,FALSE
19690408-0009,227,I-3494,,FALSE
19750220-0037,142,I-3494,,FALSE
19620522-0023,278,I-3495,,FALSE
19761020-0044,124,I-3495,,FALSE
19910822-0122,86,I-3495,,FALSE
19601021-0018,277,I-3496,,FALSE
19780317-0052,113,I-3496,,FALSE
19931203-0066,80,I-3496,,FALSE
19630126-0001,283,I-3497,,FALSE
19760108-0050,101,I-3497,,FALSE
19660630-0020,275,I-3498,,FALSE
19750722-0060,116,I-3498,,FALSE
19690513-0015,297,I-3499,,FALSE
19761024-0034,132,I-3499,,FALSE
19610918-0027,225,I-3500,,FALSE
19770224-0058,140,I-3500,,FALSE
19931203-0066,128,I-3500,,FALSE
19610620-0006,258,I-3501,,FALSE
19761020-0044,109,I-3501,,FALSE
19570826-0012,270,I-3502,,FALSE
19750512-0043,123,I-3502,,FALSE
19580515-0017,269,I-3503,,FALSE
19790708-0041,129,I-3503,,FALSE
19910403-0131,88,I-3503,,FALSE
19560705-0025,260,I-3504,,FALSE
19790702-0038,103,I-3504,,FALSE
19620831-0024,257,I-3505,,FALSE
19770224-0058,138,I-3505,,FALSE
19610918-0027,284,I-3506,,FALSE
19750331-0036,139,I-3506,,FALSE
19901011-0119,154,I-3506,,FALSE
19690917-0022,258,I-3507,,FALSE
19780815-0047,137,I-3507,,FALSE
19590129-0004,260,I-3508,,FALSE
19780424-0057,138,I-3508,,FALSE
19900902-0114,128,I-3508,,FALSE
19690513-0015,287,I-3509,,FALSE
19750220-0037,138,I-3509,,FALSE
19610623-0005,259,I-3510,,FALSE
19750331-0036,121,I-3510,,FALSE
19910206-0081,138,I-3510,,FALSE
19611219-0014,255,I-3511,,FALSE
19750122-0056,115,I-3511,,FALSE
19930508-0061,125,I-3511,,FALSE
19620831-0024,255,I-3512,,FALSE
19750220-0037,103,I-3512,,FALSE
19920320-0121,127,I-3512,,FALSE
19600905-0003,253,I-3513,,FALSE
19751018-0039,116,I-3513,,FALSE
19900902-0090,90,I-3513,,FALSE
19611219-0014,274,I-3514,,FALSE
19751018-0039,102,I-3514,,FALSE
19611219-0014,254,I-3515,,FALSE
19750417-0051,127,I-3515,,FALSE
19910101-0133,134,I-3515,,FALSE
19590129-0004,256,I-3516,,FALSE
19760524-0046,123,I-3516,,FALSE
19580515-0017,264,I-3517,,FALSE
19761020-0044,102,I-3517,,FALSE
19930709-0100,109,I-3517,,FALSE
19610918-0027,247,I-3518,,FALSE
19781130-0054,125,I-3518,,FALSE
19570615-0011,264,I-3519,,FALSE
19761020-0044,138,I-3519,,FALSE
19580515-0017,258,I-3520,,FALSE
19771013-0040,128,I-3520,,FALSE
19561222-0030,253,I-3521,,FALSE
19780317-0052,124,I-3521,,FALSE
19910214-0084,118,I-3521,,FALSE
19570828-0008,224,I-3522,,FALSE
19750512-0043,125,I-3522,,FALSE
19900616-0124,142,I-3522,,FALSE
19660630-0020,288,I-3523,,FALSE
19780815-0047,141,I-3523,,FALSE
19600905-0003,224,I-3524,,FALSE
19760108-0050,111,I-3524,,FALSE
19580515-0017,259,I-3525,,FALSE
19780602-0035,116,I-3525,,FALSE
19920206-0072,87,I-3525,,FALSE
19660630-0020,242,I-3526,,FALSE
19761020-0044,140,I-3526,,FALSE
19580218-0007,241,I-3527,,FALSE
19780602-0035,104,I-3527,,FALSE
19590129-0004,254,I-3528,,FALSE
19750906-0032,103,I-3528,,FALSE
19920217-0098,102,I-3528,,FALSE
19690408-0009,247,I-3529,,FALSE
19790618-0048,158,I-3529,,FALSE
19580218-0007,232,I-3530,,FALSE
19760524-0046,134,I-3530,,FALSE
19900211-0140,83,I-3530,,FALSE
19620424-0026,245,I-3531,,FALSE
19790618-0048,109,I-3531,,FALSE
19900321-0080,139,I-3531,,FALSE
19560705-0025,267,I-3532,,FALSE
19781217-0053,103,I-3532,,FALSE
19640414-0013,223,I-3533,,FALSE
19750122-0056,87,I-3533,,FALSE
19610623-0005,243,I-3534,,FALSE
19790618-0048,96,I-3534,,FALSE
19690917-0022,256,I-3535,,FALSE
19781217-0053,119,I-3535,,FALSE
19580218-0007,229,I-3536,,FALSE
19760524-0046,111,I-3536,,FALSE
19910820-0078,126,I-3536,,FALSE
19610620-0006,222,I-3537,,FALSE
19790717-0045,139,I-3537,,FALSE
19570826-0012,298,I-3538,,FALSE
19760108-0050,115,I-3538,,FALSE
19650303-0019,259,I-3539,,FALSE
19780424-0057,133,I-3539,,FALSE
19910822-0122,146,I-3539,,FALSE
19620522-0023,245,I-3540,,FALSE
19781130-0054,107,I-3540,,FALSE
19580218-0007,288,I-3541,,FALSE
19790708-0041,128,I-3541,,FALSE
19900511-0134,159,I-3541,,FALSE
19620522-0023,283,I-3542,,FALSE
19750331-0036,101,I-3542,,FALSE
19910514-0068,131,I-3542,,FALSE
19580218-0007,274,I-3543,,FALSE
19790702-0038,156,I-3543,,FALSE
19690917-0022,254,I-3544,,FALSE
19750512-0043,112,I-3544,,FALSE
19930829-0082,122,I-3544,,FALSE
19580218-0007,225,I-3545,,FALSE
19780602-0035,104,I-3545,,FALSE
19910206-0081,101,I-3545,,FALSE
19560812-0016,263,I-3546,,FALSE
19781125-0031,141,I-3546,,FALSE
19570828-0008,243,I-3547,,FALSE
19770713-0042,139,I-3547,,FALSE
19640414-0013,295,I-3548,,FALSE
19760524-0046,160,I-3548,,FALSE
19580515-0017,253,I-3549,,FALSE
19750722-0060,157,I-3549,,FALSE
19580218-0007,264,I-3550,,FALSE
19750705-0033,148,I-3550,,FALSE
19901219-0125,112,I-3550,,FALSE
19610918-0027,241,I-3551,,FALSE
19750417-0051,145,I-3551,,FALSE
19611219-0014,260,I-3552,,FALSE
19780815-0047,140,I-3552,,FALSE
19910817-0092,133,I-3552,,FALSE
19680712-0028,282,I-3553,,FALSE
19750906-0032,108,I-3553,,FALSE
19920206-0072,117,I-3553,,FALSE
19650303-0019,258,I-3554,,FALSE
19781217-0053,88,I-3554,,FALSE
19920505-0115,97,I-3554,,FALSE
19600905-0003,233,I-3555,,FALSE
19780602-0035,137,I-3555,,FALSE
19901011-0119,130,I-3555,,FALSE
19610918-0027,275,I-3556,,FALSE
19750220-0037,109,I-3556,,FALSE
19570615-0011,249,I-3557,,FALSE
19761024-0034,157,I-3557,,FALSE
19680712-0028,269,I-3558,,FALSE
19761024-0034,155,I-3558,,FALSE
19560612-0010,230,I-3559,,FALSE
19780317-0052,107,I-3559,,FALSE
19620522-0023,269,I-3560,,FALSE
19760524-0046,94,I-3560,,FALSE
19640414-0013,280,I-3561,,FALSE
19781125-0031,127,I-3561,,FALSE
19650303-0019,286,I-3562,,FALSE
19750417-0051,106,I-3562,,FALSE
19930616-0127,135,I-3562,,FALSE
19660630-0020,246,I-3563,,FALSE
19770713-0042,134,I-3563,,FALSE
19910514-0068,112,I-3563,,FALSE
19601021-0018,292,I-3564,,FALSE
19750722-0060,95,I-3564,,FALSE
19680712-0028,265,I-3565,,FALSE
19790708-0041,123,I-3565,,FALSE
19600814-0002,239,I-3566,,FALSE
19780602-0035,151,I-3566,,FALSE
19900619-0076,108,I-3566,,FALSE
19650303-0019,281,I-3567,,FALSE
19780317-0052,102,I-3567,,FALSE
19610918-0027,256,I-3568,,FALSE
19780317-0052,89,I-3568,,FALSE
19911116-0069,147,I-3568,,FALSE
19620424-0026,294,I-3569,,FALSE
19790717-0045,109,I-3569,,FALSE
19560612-0010,287,I-3570,,FALSE
19781125-0031,144,I-3570,,FALSE
19600905-0003,221,I-3571,,FALSE
19790618-0048,133,I-3571,,FALSE
19930616-0127,84,I-3571,,FALSE
19690917-0022,237,I-3572,,FALSE
19761009-0055,157,I-3572,,FALSE
19570826-0012,247,I-3573,,FALSE
19781130-0054,118,I-3573,,FALSE
19901108-0087,152,I-3573,,FALSE
19561222-0030,297,I-3574,,FALSE
19760524-0046,117,I-3574,,FALSE
19620522-0023,284,I-3575,,FALSE
19750220-0037,98,I-3575,,FALSE
19620831-0024,265,I-3576,,FALSE
19761024-0034,146,I-3576,,FALSE
19921201-0094,150,I-3576,,FALSE
19640414-0013,294,I-3577,,FALSE
19770713-0042,87,I-3577,,FALSE
19610620-0006,254,I-3578,,FALSE
19761009-0055,119,I-3578,,FALSE
19640220-0029,279,I-3579,,FALSE
19770224-0058,147,I-3579,,FALSE
19910404-0102,123,I-3579,,FALSE
19640220-0029,282,I-3580,,FALSE
19780815-0047,101,I-3580,,FALSE
19920206-0072,112,I-3580,,FALSE
19690917-0022,294,I-3581,,FALSE
19750102-0059,101,I-3581,,FALSE
19910921-0136,134,I-3581,,FALSE
19690513-0015,263,I-3582,,FALSE
19750220-0037,106,I-3582,,FALSE
19600905-0003,222,I-3583,,FALSE
19750122-0056,143,I-3583,,FALSE
19560612-0010,242,I-3584,,FALSE
19780317-0052,134,I-3584,,FALSE
19620522-0023,272,I-3585,,FALSE
19750220-0037,133,I-3585,,FALSE
19911116-0069,118,I-3585,,FALSE
19580515-0017,260,I-3586,,FALSE
19790717-0045,142,I-3586,,FALSE
19560612-0010,251,I-3587,,FALSE
19760524-0046,119,I-3587,,FALSE
19910820-0078,94,I-3587,,FALSE
19590129-0004,275,I-3588,,FALSE
19770713-0042,133,I-3588,,FALSE
19570828-0008,252,I-3589,,FALSE
19761024-0034,97,I-3589,,FALSE
19921123-0108,129,I-3589,,FALSE
19690408-0009,243,I-3590,,FALSE
19790702-0038,102,I-3590,,FALSE
19590129-0004,254,I-3591,,FALSE
19750722-0060,90,I-3591,,FALSE
19911025-0091,82,I-3591,,FALSE
19620424-0026,274,I-3592,,FALSE
19781130-0054,125,I-3592,,FALSE
19570826-0012,291,I-3593,,FALSE
19751018-0039,80,I-3593,,FALSE
19600814-0002,272,I-3594,,FALSE
19790702-0038,125,I-3594,,FALSE
19600529-0021,248,I-3595,,FALSE
19790702-0038,96,I-3595,,FALSE
19690408-0009,256,I-3596,,FALSE
19771013-0040,144,I-3596,,FALSE
19910101-0133,139,I-3596,,FALSE
19570828-0008,278,I-3597,,FALSE
19750122-0056,122,I-3597,,FALSE
19930228-0086,101,I-3597,,FALSE
19650303-0019,298,I-3598,,FALSE
19790717-0045,114,I-3598,,FALSE
19911116-0069,104,I-3598,,FALSE
19650303-0019,273,I-3599,,FALSE
19790618-0048,129,I-3599,,FALSE
19900801-0130,125,I-3599,,FALSE
19690917-0022,268,I-3600,,FALSE
19790702-0038,136,I-3600,,FALSE
19931212-0079,105,I-3600,,FALSE
19640220-0029,223,I-3601,,FALSE
19780424-0057,152,I-3601,,FALSE
19690917-0022,244,I-3602,,FALSE
19770713-0042,126,I-3602,,FALSE
19600814-0002,238,I-3603,,FALSE
19790708-0041,129,I-3603,,FALSE
19900201-0074,132,I-3603,,FALSE
19580515-0017,243,I-3604,,FALSE
19761009-0055,124,I-3604,,FALSE
19921201-0094,134,I-3604,,FALSE
19560812-0016,234,I-3605,,FALSE
19780815-0047,110,I-3605,,FALSE
19630126-0001,220,I-3606,,FALSE
19781130-0054,135,I-3606,,FALSE
19920504-0093,91,I-3606,,FALSE
19560705-0025,229,I-3607,,FALSE
19761020-0044,113,I-3607,,FALSE
19640414-0013,271,I-3608,,FALSE
19780815-0047,120,I-3608,,FALSE
19921127-0120,92,I-3608,,FALSE
19610918-0027,282,I-3609,,FALSE
19750705-0033,130,I-3609,,FALSE
19600814-0002,252,I-3610,,FALSE
19780602-0035,135,I-3610,,FALSE
19910403-0103,116,I-3610,,FALSE
19561222-0030,245,I-3611,,FALSE
19780602-0035,81,I-3611,,FALSE
19931212-0079,132,I-3611,,FALSE
19660630-0020,283,I-3612,,FALSE
19760524-0046,116,I-3612,,FALSE
19920320-0121,136,I-3612,,FALSE
19560812-0016,254,I-3613,,FALSE
19790717-0045,122,I-3613,,FALSE
19680712-0028,258,I-3614,,FALSE
19761009-0055,113,I-3614,,FALSE
19930228-0086,132,I-3614,,FALSE
19560812-0016,299,I-3615,,FALSE
19781130-0054,116,I-3615,,FALSE
19560612-0010,239,I-3616,,FALSE
19750102-0059,157,I-3616,,FALSE
19680712-0028,275,I-3617,,FALSE
19780815-0047,98,I-3617,,FALSE
19930906-0110,118,I-3617,,FALSE
19560812-0016,235,I-3618,,FALSE
19750705-0033,81,I-3618,,FALSE
19901026-0111,93,I-3618,,FALSE
19640220-0029,228,I-3619,,FALSE
19790702-0038,153,I-3619,,FALSE
19921218-0101,144,I-3619,,FALSE
19630126-0001,292,I-3620,,FALSE
19760108-0050,80,I-3620,,FALSE
19910403-0103,128,I-3620,,FALSE
19601021-0018,270,I-3621,,FALSE
19790702-0038,130,I-3621,,FALSE
19561222-0030,254,I-3622,,FALSE
19790708-0041,125,I-3622,,FALSE
19610918-0027,273,I-3623,,FALSE
19790702-0038,90,I-3623,,FALSE
19570826-0012,238,I-3624,,FALSE
19770224-0058,108,I-3624,,FALSE
19910122-0077,140,I-3624,,FALSE
19560705-0025,268,I-3625,,FALSE
19771013-0040,134,I-3625,,FALSE
19580218-0007,246,I-3626,,FALSE
19790426-0049,114,I-3626,,FALSE
19931203-0066,148,I-3626,,FALSE
19640220-0029,257,I-3627,,FALSE
19750722-0060,127,I-3627,,FALSE
19930512-0117,114,I-3627,,FALSE
19570828-0008,241,I-3628,,FALSE
19760108-0050,128,I-3628,,FALSE
19560612-0010,267,I-3629,,FALSE
19781125-0031,133,I-3629,,FALSE
19900321-0080,126,I-3629,,FALSE
19560705-0025,227,I-3630,,FALSE
19750417-0051,129,I-3630,,FALSE
19601021-0018,266,I-3631,,FALSE
19750512-0043,126,I-3631,,FALSE
19620831-0024,246,I-3632,,FALSE
19750512-0043,125,I-3632,,FALSE
19900321-0080,83,I-3632,,FALSE
19560612-0010,258,I-3633,,FALSE
19761009-0055,117,I-3633,,FALSE
19900520-0063,152,I-3633,,FALSE
19620424-0026,271,I-3634,,FALSE
19781130-0054,151,I-3634,,FALSE
19620831-0024,256,I-3635,,FALSE
19790702-0038,139,I-3635,,FALSE
19901219-0125,98,I-3635,,FALSE
19560612-0010,223,I-3636,,FALSE
19771013-0040,116,I-3636,,FALSE
19601021-0018,276,I-3637,,FALSE
19770224-0058,120,I-3637,,FALSE
19610623-0005,261,I-3638,,FALSE
19790717-0045,102,I-3638,,FALSE
19900426-0089,85,I-3638,,FALSE
19570615-0011,281,I-3639,,FALSE
19780317-0052,89,I-3639,,FALSE
19640414-0013,233,I-3640,,FALSE
19780602-0035,126,I-3640,,FALSE
19920217-0098,157,I-3640,,FALSE
19660630-0020,260,I-3641,,FALSE
19770224-0058,82,I-3641,,FALSE
19901011-0119,100,I-3641,,FALSE
19560812-0016,262,I-3642,,FALSE
19750512-0043,152,I-3642,,FALSE
19610623-0005,252,I-3643,,FALSE
19751018-0039,117,I-3643,,FALSE
19690917-0022,251,I-3644,,FALSE
19790702-0038,151,I-3644,,FALSE
19600814-0002,298,I-3645,,FALSE
19790717-0045,126,I-3645,,FALSE
19600529-0021,233,I-3646,,FALSE
19780815-0047,101,I-3646,,FALSE
19901108-0087,154,I-3646,,FALSE
19660630-0020,267,I-3647,,FALSE
19750220-0037,116,I-3647,,FALSE
19610620-0006,242,I-3648,,FALSE
19780602-0035,119,I-3648,,FALSE
19650303-0019,248,I-3649,,FALSE
19760524-0046,118,I-3649,,FALSE
19901026-0111,92,I-3649,,FALSE
19610918-0027,277,I-3650,,FALSE
19790717-0045,123,I-3650,,FALSE
19590129-0004,256,I-3651,,FALSE
19781217-0053,101,I-3651,,FALSE
19921002-0129,109,I-3651,,FALSE
19580218-0007,248,I-3652,,FALSE
19781125-0031,127,I-3652,,FALSE
19690513-0015,283,I-3653,,FALSE
19761024-0034,122,I-3653,,FALSE
19630126-0001,270,I-3654,,FALSE
19750705-0033,154,I-3654,,FALSE
19910101-0133,109,I-3654,,FALSE
19570615-0011,258,I-3655,,FALSE
19750331-0036,83,I-3655,,FALSE
19601021-0018,250,I-3656,,FALSE
19750722-0060,151,I-3656,,FALSE
19610620-0006,281,I-3657,,FALSE
19780602-0035,110,I-3657,,FALSE
19560812-0016,260,I-3658,,FALSE
19780317-0052,84,I-3658,,FALSE
19620831-0024,287,I-3659,,FALSE
19750122-0056,104,I-3659,,FALSE
19620522-0023,229,I-3660,,FALSE
19780815-0047,114,I-3660,,FALSE
19570615-0011,275,I-3661,,FALSE
19771013-0040,114,I-3661,,FALSE
19900307-0105,87,I-3661,,FALSE
19590129-0004,253,I-3662,,FALSE
19750906-0032,105,I-3662,,FALSE
19930302-0135,95,I-3662,,FALSE
19611219-0014,261,I-3663,,FALSE
19790426-0049,120,I-3663,,FALSE
19900818-0116,95,I-3663,,FALSE
19570615-0011,240,I-3664,,FALSE
19781217-0053,105,I-3664,,FALSE
19620424-0026,278,I-3665,,FALSE
19790717-0045,127,I-3665,,FALSE
19640220-0029,269,I-3666,,FALSE
19760524-0046,142,I-3666,,FALSE
19600905-0003,260,I-3667,,FALSE
19750122-0056,109,I-3667,,FALSE
19920217-0098,147,I-3667,,FALSE
19590129-0004,263,I-3668,,FALSE
19761024-0034,124,I-3668,,FALSE
19930616-0127,117,I-3668,,FALSE
19620522-0023,278,I-3669,,FALSE
19790702-0038,113,I-3669,,FALSE
19611219-0014,249,I-3670,,FALSE
19771013-0040,123,I-3670,,FALSE
19900520-0063,100,I-3670,,FALSE
19611219-0014,271,I-3671,,FALSE
19771013-0040,90,I-3671,,FALSE
19900321-0080,100,I-3671,,FALSE
19650303-0019,222,I-3672,,FALSE
19780815-0047,155,I-3672,,FALSE
19690917-0022,298,I-3673,,FALSE
19790618-0048,118,I-3673,,FALSE
19921201-0094,127,I-3673,,FALSE
19630126-0001,294,I-3674,,FALSE
19770224-0058,112,I-3674,,FALSE
19560612-0010,259,I-3675,,FALSE
19761024-0034,129,I-3675,,FALSE
19901011-0119,147,I-3675,,FALSE
19600814-0002,294,I-3676,,FALSE
19781130-0054,139,I-3676,,FALSE
19600529-0021,229,I-3677,,FALSE
19770713-0042,115,I-3677,,FALSE
19910927-0128,155,I-3677,,FALSE
19560705-0025,278,I-3678,,FALSE
19761024-0034,104,I-3678,,FALSE
19690917-0022,229,I-3679,,FALSE
19750331-0036,147,I-3679,,FALSE
